Order ID,Order Date,City,Product,Qty,Amount,Channel,Status
KC-10711,2026-04-07,Delhi,Kulhad Gift Box,4,"₹5,196",Instagram,Delivered
KC-10712,2026-03-03,Delhi,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10713,2026-01-02,Delhi,Kulhad Gift Box,4,"₹5,196",Website,Delivered
KC-10714,2026-01-24,Delhi,Masala Chai 250g,1,₹349,Instagram,Returned
KC-10715,2026-04-16,Delhi,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-10716,2026-02-17,Delhi,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-10717,2026-02-15,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10718,2026-03-09,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10719,2026-02-08,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-10720,2026-03-26,Delhi,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-10721,2026-01-21,Delhi,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-10722,2026-01-15,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10723,2026-02-05,Delhi,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-10724,2026-03-03,Delhi,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-10725,2026-03-20,Delhi,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-10726,2026-04-03,Delhi,Kulhad Gift Box,3,3897,Instagram,Delivered
KC-10727,2026-01-22,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10728,2026-02-26,Delhi,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-10729,2026-04-13,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-10730,2026-01-16,Delhi,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-10731,2026-01-15,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-10732,2026-01-08,Delhi,Masala Chai 250g,2,698,Website,Delivered
KC-10733,2026-01-20,Delhi,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-10734,2026-04-28,Delhi,Kulhad Gift Box,4,"₹5,196",Website,Delivered
KC-10735,2026-03-23,Delhi,Elaichi Chai 250g,4,"₹1,596",Amazon,Delivered
KC-10736,2026-03-13,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10737,2026-02-15,Delhi,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10738,2026-03-19,Pune,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10739,2026-01-17,Pune,Masala Chai 250g,1,349,Website,Delivered
KC-10740,2026-04-25,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10741,2026-01-19,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-10742,2026-03-09,Delhi,Kulhad Gift Box,3,"₹3,897",Instagram,Delivered
KC-10743,2026-03-15,Delhi,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-10744,2026-02-25,Pune,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-10745,2026-04-16,Pune,Masala Chai 250g,2,₹698,Amazon,Returned
KC-10746,2026-03-06,Delhi,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-10747,2026-01-18,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-10748,2026-04-09,Delhi,Kulhad Gift Box,1,1299,Website,Delivered
KC-10749,2026-04-18,Delhi,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-10750,2026-03-12,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10751,2026-03-13,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10752,2026-02-06,Delhi,Masala Chai 250g,3,1047,Amazon,Delivered
KC-10753,2026-02-19,Delhi,Masala Chai 250g,2,698,Amazon,Delivered
KC-10754,2026-01-06,Delhi,Elaichi Chai 250g,3,"₹1,197",Website,Delivered
KC-10755,2026-04-05,Pune,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-10756,2026-03-30,Delhi,Elaichi Chai 250g,1,₹399,Website,Returned
KC-10757,2026-03-19,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10758,2026-02-20,Delhi,Masala Chai 250g,3,"₹1,047",Amazon,Delivered
KC-10759,2026-01-12,Pune,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10760,2026-01-30,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10761,2026-02-15,Delhi,Masala Chai 250g,2,₹698,Website,Delivered
KC-10762,2026-02-08,Delhi,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-10763,2026-03-02,Delhi,Elaichi Chai 250g,4,"₹1,596",Website,Delivered
KC-10764,2026-02-17,Delhi,Masala Chai 250g,2,698,Instagram,Delivered
KC-10765,2026-03-25,Delhi,Kulhad Gift Box,4,5196,Instagram,Delivered
KC-10766,2026-03-15,Delhi,Kulhad Gift Box,4,5196,Instagram,Returned
KC-10767,2026-04-17,Delhi,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-10768,2026-02-12,Delhi,Elaichi Chai 250g,1,₹399,Website,Returned
KC-10769,2026-01-05,Delhi,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-10770,2026-04-16,Delhi,Masala Chai 250g,1,349,Amazon,Returned
KC-10771,2026-01-19,Pune,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10772,2026-04-30,Delhi,Elaichi Chai 250g,3,"₹1,197",Website,Delivered
KC-10773,2026-02-18,Delhi,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10774,2026-01-28,Delhi,Kulhad Gift Box,1,1299,Website,Returned
KC-10775,2026-03-08,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-10776,2026-02-15,Delhi,Kulhad Gift Box,1,1299,Website,Delivered
KC-10777,2026-01-06,Delhi,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-10778,2026-01-26,Delhi,Kulhad Gift Box,2,2598,Website,Delivered
KC-10779,2026-02-21,Delhi,Kulhad Gift Box,4,"₹5,196",Website,Delivered
KC-10780,2026-01-21,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10781,2026-04-06,Delhi,Masala Chai 250g,4,"₹1,396",Website,Delivered
KC-10782,2026-04-05,Mumbai,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-10783,2026-04-24,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-10784,2026-03-31,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10785,2026-04-12,Delhi,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-10786,2026-02-20,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-10787,2026-01-01,Delhi,Masala Chai 250g,2,698,Amazon,Delivered
KC-10788,2026-02-03,Delhi,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-10789,2026-01-17,Delhi,Elaichi Chai 250g,2,798,Website,Delivered
KC-10790,2026-04-13,Delhi,Masala Chai 250g,1,349,Instagram,Delivered
KC-10791,2026-01-04,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-10792,2026-02-19,Pune,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-10793,2026-03-05,Delhi,Masala Chai 250g,1,349,Instagram,Delivered
KC-10794,2026-03-23,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10795,2026-04-25,Delhi,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-10796,2026-04-18,Delhi,Masala Chai 250g,4,1396,Website,Returned
KC-10797,2026-01-20,Delhi,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10798,2026-04-18,Delhi,Masala Chai 250g,2,698,Website,Delivered
KC-10799,2026-04-12,Pune,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10800,2026-01-30,Delhi,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-10801,2026-03-02,Delhi,Masala Chai 250g,2,₹698,Website,Delivered
KC-10802,2026-03-04,Delhi,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10803,2026-04-02,Pune,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10804,2026-04-16,Delhi,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-10805,2026-02-05,Pune,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10806,2026-02-11,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-10807,2026-04-20,Delhi,Elaichi Chai 250g,2,798,Website,Delivered
KC-10808,2026-03-13,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10809,2026-03-17,Delhi,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-10810,2026-02-07,Delhi,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10811,2026-04-16,Delhi,Masala Chai 250g,2,₹698,Website,Delivered
KC-10812,2026-02-16,Delhi,Kulhad Gift Box,3,"₹3,897",Website,Delivered
KC-10813,2026-01-06,Mumbai,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-10814,2026-03-22,Delhi,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10815,2026-03-13,Delhi,Kulhad Gift Box,3,"₹3,897",Instagram,Delivered
KC-10816,2026-02-01,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10817,2026-01-09,Mumbai,Kulhad Gift Box,2,2598,Instagram,Delivered
KC-10818,2026-03-01,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10819,2026-04-21,Delhi,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-10820,2026-03-03,Delhi,Masala Chai 250g,3,"₹1,047",Amazon,Delivered
KC-10821,2026-02-09,Delhi,Elaichi Chai 250g,4,"₹1,596",Amazon,Delivered
KC-10822,2026-03-21,Pune,Kulhad Gift Box,1,1299,Instagram,Returned
KC-10823,2026-02-18,Delhi,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-10824,2026-03-15,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-10825,2026-01-06,Delhi,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10826,2026-01-18,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-10827,2026-01-30,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Returned
KC-10828,2026-04-23,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10829,2026-03-22,Delhi,Kulhad Gift Box,4,"₹5,196",Instagram,Delivered
KC-10830,2026-01-14,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-10831,2026-03-19,Delhi,Masala Chai 250g,4,"₹1,396",Instagram,Delivered
KC-10832,2026-01-26,Delhi,Elaichi Chai 250g,4,"₹1,596",Website,Delivered
KC-10833,2026-03-14,Delhi,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10834,2026-01-30,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10835,2026-01-20,Delhi,Kulhad Gift Box,1,1299,Amazon,Returned
KC-10836,2026-02-12,Delhi,Elaichi Chai 250g,3,"₹1,197",Website,Delivered
KC-10837,2026-01-17,Pune,Masala Chai 250g,2,₹698,Website,Delivered
KC-10838,2026-01-09,Delhi,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10839,2026-02-23,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10840,2026-02-23,Delhi,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10841,2026-01-26,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10842,2026-01-10,Delhi,Masala Chai 250g,1,₹349,Website,Returned
KC-10843,2026-02-05,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10844,2026-04-06,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-10845,2026-03-22,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10846,2026-02-17,Delhi,Masala Chai 250g,3,"₹1,047",Amazon,Delivered
KC-10847,2026-02-17,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-10848,2026-04-14,Delhi,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-10849,2026-01-30,Mumbai,Kulhad Gift Box,4,"₹5,196",Amazon,Returned
KC-10850,2026-02-07,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10851,2026-02-17,Delhi,Kulhad Gift Box,2,2598,Instagram,Delivered
KC-10852,2026-03-05,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10853,2026-01-03,Delhi,Elaichi Chai 250g,3,"₹1,197",Amazon,Delivered
KC-10854,2026-01-26,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10855,2026-02-15,Pune,Elaichi Chai 250g,1,₹399,Website,Returned
KC-10856,2026-01-19,Delhi,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-10857,2026-02-04,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10858,2026-03-05,Delhi,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-10859,2026-02-14,Delhi,Masala Chai 250g,2,₹698,Website,Delivered
KC-10860,2026-03-03,Pune,Kulhad Gift Box,3,"₹3,897",Amazon,Delivered
KC-10861,2026-04-23,Delhi,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-10862,2026-02-11,Pune,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-10863,2026-04-02,Delhi,Elaichi Chai 250g,2,798,Instagram,Delivered
KC-10864,2026-01-24,Delhi,Kulhad Gift Box,3,3897,Instagram,Delivered
KC-10865,2026-01-29,Pune,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-10866,2026-03-31,Delhi,Masala Chai 250g,2,698,Website,Delivered
KC-10867,2026-01-09,Delhi,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-10868,2026-03-02,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10869,2026-03-06,Delhi,Elaichi Chai 250g,1,399,Website,Delivered
KC-10870,2026-02-18,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10871,2026-01-08,Delhi,Elaichi Chai 250g,2,₹798,Website,Returned
KC-10872,2026-03-07,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10873,2026-03-13,Delhi,Kulhad Gift Box,2,2598,Instagram,Delivered
KC-10874,2026-02-24,Delhi,Elaichi Chai 250g,4,"₹1,596",Amazon,Delivered
KC-10875,2026-02-02,Delhi,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10876,2026-03-15,Delhi,Kulhad Gift Box,3,"₹3,897",Amazon,Delivered
KC-10877,2026-02-02,Delhi,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-10878,2026-02-14,Delhi,Masala Chai 250g,1,349,Amazon,Delivered
KC-10879,2026-01-19,Delhi,Kulhad Gift Box,3,"₹3,897",Amazon,Delivered
KC-10880,2026-02-10,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-10881,2026-02-08,Delhi,Masala Chai 250g,4,"₹1,396",Instagram,Delivered
KC-10882,2026-04-09,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-10883,2026-04-01,Delhi,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10884,2026-03-18,Delhi,Masala Chai 250g,2,698,Instagram,Delivered
KC-10885,2026-03-24,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-10886,2026-01-24,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10887,2026-04-05,Delhi,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-10888,2026-02-06,Pune,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10889,2026-01-13,Delhi,Kulhad Gift Box,3,3897,Website,Delivered
KC-10890,2026-04-09,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10891,2026-01-26,Delhi,Masala Chai 250g,3,1047,Amazon,Delivered
KC-10892,2026-04-27,Delhi,Elaichi Chai 250g,4,1596,Instagram,Delivered
KC-10893,2026-02-21,Pune,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10894,2026-02-27,Delhi,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-10895,2026-04-23,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-10896,2026-03-05,Delhi,Elaichi Chai 250g,2,798,Amazon,Delivered
KC-10897,2026-01-11,Delhi,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-10898,2026-03-12,Delhi,Elaichi Chai 250g,1,399,Website,Returned
KC-10899,2026-04-27,Mumbai,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-10900,2026-02-15,Mumbai,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-10901,2026-02-28,Mumbai,Masala Chai 250g,1,349,Website,Delivered
KC-10902,2026-03-17,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-10903,2026-04-15,Bengaluru,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10904,2026-02-10,Bengaluru,Masala Chai 250g,3,"₹1,047",Website,Delivered
KC-10905,2026-02-24,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10906,2026-04-11,Mumbai,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10907,2026-02-28,Bengaluru,Masala Chai 250g,1,349,Website,Delivered
KC-10908,2026-01-17,Mumbai,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10909,2026-01-11,Mumbai,Masala Chai 250g,1,349,Amazon,Delivered
KC-10910,2026-02-07,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-10911,2026-01-10,Bengaluru,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-10912,2026-04-27,Pune,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-10913,2026-02-01,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-10914,2026-02-23,Mumbai,Masala Chai 250g,4,"₹1,396",Website,Delivered
KC-10915,2026-01-15,Bengaluru,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-10916,2026-01-03,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-10917,2026-03-26,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10918,2026-03-30,Mumbai,Kulhad Gift Box,2,"₹2,598",Instagram,Returned
KC-10919,2026-02-06,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10920,2026-01-12,Mumbai,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-10921,2026-04-16,Delhi,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-10922,2026-02-16,Mumbai,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-10923,2026-01-31,Bengaluru,Kulhad Gift Box,3,"₹3,897",Website,Delivered
KC-10924,2026-03-04,Bengaluru,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-10925,2026-02-01,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10926,2026-01-14,Bengaluru,Masala Chai 250g,1,349,Website,Delivered
KC-10927,2026-03-15,Delhi,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-10928,2026-02-15,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10929,2026-02-20,Mumbai,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-10930,2026-03-28,Delhi,Elaichi Chai 250g,3,"₹1,197",Amazon,Delivered
KC-10931,2026-04-03,Delhi,Masala Chai 250g,1,₹349,Amazon,Returned
KC-10932,2026-01-24,Pune,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10933,2026-01-15,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10934,2026-03-07,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-10935,2026-03-11,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-10936,2026-01-06,Mumbai,Masala Chai 250g,1,349,Amazon,Delivered
KC-10937,2026-01-21,Bengaluru,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10938,2026-04-06,Bengaluru,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-10939,2026-03-09,Mumbai,Kulhad Gift Box,3,"₹3,897",Website,Delivered
KC-10940,2026-03-20,Bengaluru,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10941,2026-04-19,Mumbai,Elaichi Chai 250g,3,"₹1,197",Amazon,Delivered
KC-10942,2026-04-20,Pune,Masala Chai 250g,1,349,Amazon,Delivered
KC-10943,2026-04-29,Pune,Elaichi Chai 250g,3,1197,Instagram,Delivered
KC-10944,2026-02-26,Mumbai,Masala Chai 250g,2,698,Website,Delivered
KC-10945,2026-03-05,Delhi,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-10946,2026-01-30,Pune,Elaichi Chai 250g,1,399,Instagram,Returned
KC-10947,2026-01-23,Bengaluru,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10948,2026-03-01,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-10949,2026-02-03,Pune,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-10950,2026-01-06,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-10951,2026-03-31,Mumbai,Masala Chai 250g,1,349,Website,Delivered
KC-10952,2026-01-27,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-10953,2026-03-26,Mumbai,Kulhad Gift Box,4,"₹5,196",Amazon,Delivered
KC-10954,2026-02-16,Mumbai,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-10955,2026-01-20,Mumbai,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10956,2026-04-17,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10957,2026-03-07,Mumbai,Masala Chai 250g,2,698,Amazon,Delivered
KC-10958,2026-02-26,Mumbai,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-10959,2026-02-01,Pune,Elaichi Chai 250g,1,399,Website,Delivered
KC-10960,2026-01-20,Mumbai,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-10961,2026-03-16,Mumbai,Kulhad Gift Box,4,5196,Instagram,Delivered
KC-10962,2026-02-27,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-10963,2026-01-11,Mumbai,Masala Chai 250g,1,349,Amazon,Returned
KC-10964,2026-04-01,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-10965,2026-04-04,Mumbai,Masala Chai 250g,1,349,Instagram,Delivered
KC-10966,2026-01-19,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10967,2026-03-10,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-10968,2026-04-16,Delhi,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10969,2026-03-14,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-10970,2026-04-21,Bengaluru,Kulhad Gift Box,4,5196,Amazon,Delivered
KC-10971,2026-01-22,Mumbai,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-10972,2026-03-24,Mumbai,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-10973,2026-02-26,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-10974,2026-01-05,Bengaluru,Masala Chai 250g,1,₹349,Website,Delivered
KC-10975,2026-04-07,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-10976,2026-04-09,Mumbai,Kulhad Gift Box,2,2598,Website,Delivered
KC-10977,2026-02-08,Delhi,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-10978,2026-02-25,Pune,Masala Chai 250g,2,698,Website,Delivered
KC-10979,2026-02-18,Mumbai,Kulhad Gift Box,1,1299,Website,Delivered
KC-10980,2026-01-17,Pune,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10981,2026-02-02,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-10982,2026-03-26,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Returned
KC-10983,2026-03-03,Mumbai,Masala Chai 250g,4,1396,Amazon,Delivered
KC-10984,2026-04-02,Mumbai,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-10985,2026-02-06,Bengaluru,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-10986,2026-04-26,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-10987,2026-04-02,Mumbai,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-10988,2026-02-27,Mumbai,Kulhad Gift Box,3,"₹3,897",Instagram,Delivered
KC-10989,2026-01-24,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-10990,2026-03-16,Mumbai,Elaichi Chai 250g,4,"₹1,596",Amazon,Delivered
KC-10991,2026-04-08,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-10992,2026-04-06,Pune,Masala Chai 250g,1,349,Website,Delivered
KC-10993,2026-02-13,Mumbai,Kulhad Gift Box,4,"₹5,196",Instagram,Delivered
KC-10994,2026-02-23,Delhi,Masala Chai 250g,1,349,Website,Delivered
KC-10995,2026-04-02,Bengaluru,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-10996,2026-02-22,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-10997,2026-04-11,Mumbai,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-10998,2026-02-18,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-10999,2026-03-30,Mumbai,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-11000,2026-02-19,Mumbai,Elaichi Chai 250g,4,"₹1,596",Website,Delivered
KC-11001,2026-02-25,Mumbai,Elaichi Chai 250g,2,798,Instagram,Delivered
KC-11002,2026-04-22,Mumbai,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-11003,2026-02-12,Mumbai,Masala Chai 250g,1,349,Instagram,Delivered
KC-11004,2026-02-21,Bengaluru,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-11005,2026-04-01,Mumbai,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-11006,2026-02-17,Pune,Masala Chai 250g,2,₹698,Website,Delivered
KC-11007,2026-01-25,Delhi,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-11008,2026-03-05,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-11009,2026-02-11,Bengaluru,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-11010,2026-01-11,Mumbai,Masala Chai 250g,1,349,Amazon,Delivered
KC-11011,2026-01-08,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11012,2026-02-17,Mumbai,Masala Chai 250g,2,698,Amazon,Delivered
KC-11013,2026-03-26,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11014,2026-01-30,Delhi,Kulhad Gift Box,1,"₹1,299",Amazon,Returned
KC-11015,2026-02-24,Mumbai,Masala Chai 250g,1,349,Website,Returned
KC-11016,2026-01-06,Pune,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-11017,2026-03-04,Delhi,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11018,2026-02-11,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-11019,2026-04-11,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11020,2026-04-25,Mumbai,Kulhad Gift Box,3,3897,Instagram,Delivered
